PLAYER_NAME,GAME_ID,GAME_DATE,TEAM,SEASON,MIN,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,TOV,STL,BLK,OREB,DREB,PF,PLUS_MINUS,FG_PCT,FG3_PCT,FT_PCT
Donovan Mitchell,401810041,2025-11-09,CLE,2025-26,35.0,29.0,10.0,24.0,5.0,12.0,4.0,4.0,6.0,6.0,2.0,1.0,0.0,0.0,6.0,2.0,14.0,0.4166666666666667,0.4166666666666667,1.0
Donovan Mitchell,401810046,2025-11-09,MIL,2025-26,30.0,11.0,4.0,7.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.5714285714285714,0.5,
Donovan Mitchell,401810056,2025-11-11,CLE,2025-26,41.0,28.0,10.0,28.0,3.0,16.0,5.0,6.0,15.0,8.0,1.0,1.0,0.0,5.0,10.0,4.0,14.0,0.35714285714285715,0.1875,0.8333333333333334
Donovan Mitchell,401810058,2025-11-11,MIL,2025-26,32.0,26.0,10.0,17.0,2.0,6.0,4.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,4.0,5.0,-5.0,0.5882352941176471,0.3333333333333333,1.0
Donovan Mitchell,401810068,2025-11-13,MIL,2025-26,30.0,8.0,3.0,12.0,0.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,-12.0,0.25,0.0,0.5
Donovan Mitchell,401810080,2025-11-14,CLE,2025-26,36.0,31.0,7.0,18.0,2.0,9.0,15.0,17.0,6.0,6.0,7.0,1.0,2.0,1.0,5.0,2.0,-18.0,0.3888888888888889,0.2222222222222222,0.8823529411764706
Donovan Mitchell,401809785,2025-11-15,MIL,2025-26,39.0,29.0,11.0,17.0,2.0,4.0,5.0,7.0,10.0,5.0,3.0,4.0,1.0,0.0,10.0,3.0,25.0,0.6470588235294118,0.5,0.7142857142857143
Donovan Mitchell,401810083,2025-11-15,CLE,2025-26,33.0,30.0,10.0,21.0,4.0,13.0,6.0,9.0,5.0,5.0,4.0,2.0,0.0,1.0,4.0,4.0,4.0,0.47619047619047616,0.3076923076923077,0.6666666666666666
Donovan Mitchell,401810086,2025-11-16,MIL,2025-26,20.0,1.0,0.0,6.0,0.0,5.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,-17.0,0.0,0.0,0.5
Donovan Mitchell,401810096,2025-11-18,MIL,2025-26,24.0,10.0,4.0,12.0,1.0,3.0,1.0,1.0,5.0,2.0,0.0,1.0,0.0,2.0,3.0,4.0,2.0,0.3333333333333333,0.3333333333333333,1.0
Donovan Mitchell,401810096,2025-11-18,CLE,2025-26,36.0,37.0,14.0,22.0,4.0,8.0,5.0,7.0,5.0,7.0,2.0,1.0,0.0,0.0,5.0,4.0,7.0,0.6363636363636364,0.5,0.7142857142857143
Donovan Mitchell,401810110,2025-11-20,CLE,2025-26,34.0,21.0,8.0,17.0,3.0,9.0,2.0,2.0,3.0,2.0,4.0,2.0,0.0,1.0,2.0,2.0,-18.0,0.47058823529411764,0.3333333333333333,1.0
Donovan Mitchell,401810121,2025-11-21,MIL,2025-26,38.0,17.0,6.0,14.0,0.0,3.0,5.0,7.0,3.0,4.0,3.0,2.0,1.0,0.0,3.0,4.0,1.0,0.42857142857142855,0.0,0.7142857142857143
Donovan Mitchell,401809790,2025-11-22,CLE,2025-26,34.0,32.0,11.0,22.0,4.0,11.0,6.0,8.0,9.0,5.0,5.0,1.0,0.0,2.0,7.0,4.0,13.0,0.5,0.36363636363636365,0.75
Donovan Mitchell,401810127,2025-11-23,MIL,2025-26,16.0,13.0,5.0,10.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,-12.0,0.5,0.5,1.0
Donovan Mitchell,401810133,2025-11-23,CLE,2025-26,33.0,37.0,14.0,22.0,5.0,9.0,4.0,4.0,8.0,6.0,2.0,1.0,0.0,2.0,6.0,2.0,26.0,0.6363636363636364,0.5555555555555556,1.0
Donovan Mitchell,401810139,2025-11-25,CLE,2025-26,34.0,17.0,6.0,20.0,3.0,12.0,2.0,2.0,1.0,8.0,2.0,1.0,0.0,0.0,1.0,0.0,-22.0,0.3,0.25,1.0
Donovan Mitchell,401810143,2025-11-25,MIL,2025-26,27.0,15.0,5.0,9.0,1.0,1.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.5555555555555556,1.0,0.6666666666666666
Donovan Mitchell,401809804,2025-11-27,MIL,2025-26,29.0,8.0,4.0,11.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,0.0,0.0,3.0,9.0,2.0,1.0,0.36363636363636365,,
Donovan Mitchell,401809811,2025-11-29,CLE,2025-26,35.0,42.0,15.0,28.0,7.0,15.0,5.0,5.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.5357142857142857,0.4666666666666667,1.0
Donovan Mitchell,401809816,2025-11-29,MIL,2025-26,28.0,20.0,8.0,9.0,4.0,5.0,0.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,4.0,1.0,-11.0,0.8888888888888888,0.8,0.0
Donovan Mitchell,401810152,2025-11-30,MIL,2025-26,22.0,11.0,3.0,5.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,6.0,0.6,1.0,1.0
Donovan Mitchell,401810157,2025-11-30,CLE,2025-26,39.0,18.0,7.0,16.0,3.0,7.0,1.0,2.0,7.0,8.0,5.0,3.0,0.0,1.0,6.0,5.0,8.0,0.4375,0.42857142857142855,0.5
Donovan Mitchell,401810165,2025-12-02,CLE,2025-26,34.0,43.0,16.0,27.0,4.0,10.0,7.0,9.0,9.0,6.0,3.0,0.0,0.0,3.0,6.0,2.0,22.0,0.5925925925925926,0.4,0.7777777777777778
Donovan Mitchell,401810166,2025-12-02,MIL,2025-26,20.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,-9.0,0.25,1.0,
Donovan Mitchell,401810179,2025-12-04,CLE,2025-26,34.0,33.0,12.0,26.0,3.0,13.0,6.0,6.0,5.0,5.0,4.0,1.0,0.0,1.0,4.0,4.0,-15.0,0.46153846153846156,0.23076923076923078,1.0
Donovan Mitchell,401810186,2025-12-04,MIL,2025-26,21.0,4.0,2.0,7.0,0.0,3.0,0.0,0.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,-7.0,0.2857142857142857,0.0,
Donovan Mitchell,401810196,2025-12-06,CLE,2025-26,16.0,15.0,5.0,10.0,1.0,3.0,4.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.8
Donovan Mitchell,401810203,2025-12-06,MIL,2025-26,9.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-16.0,0.3333333333333333,0.0,
Franz Wagner,401809934,2025-10-22,ORL,2025-26,36.0,24.0,9.0,17.0,2.0,5.0,4.0,6.0,4.0,6.0,2.0,2.0,0.0,0.0,4.0,5.0,5.0,0.5294117647058824,0.4,0.6666666666666666
Franz Wagner,401809943,2025-10-24,ORL,2025-26,35.0,27.0,10.0,17.0,2.0,5.0,5.0,6.0,6.0,2.0,4.0,1.0,0.0,2.0,4.0,5.0,-2.0,0.5882352941176471,0.4,0.8333333333333334
Franz Wagner,401809955,2025-10-25,ORL,2025-26,34.0,17.0,7.0,15.0,0.0,1.0,3.0,4.0,7.0,1.0,3.0,2.0,0.0,1.0,6.0,4.0,-16.0,0.4666666666666667,0.0,0.75
Franz Wagner,401809969,2025-10-27,ORL,2025-26,36.0,22.0,8.0,12.0,1.0,4.0,5.0,7.0,4.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,-12.0,0.6666666666666666,0.25,0.7142857142857143
Franz Wagner,401809984,2025-10-29,ORL,2025-26,33.0,22.0,6.0,14.0,3.0,4.0,7.0,11.0,7.0,2.0,1.0,0.0,1.0,1.0,6.0,2.0,-15.0,0.42857142857142855,0.75,0.6363636363636364
Franz Wagner,401809993,2025-10-30,ORL,2025-26,34.0,21.0,8.0,16.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,1.0,0.0,2.0,3.0,1.0,23.0,0.5,0.5,1.0
Franz Wagner,401810000,2025-11-01,ORL,2025-26,31.0,25.0,8.0,19.0,2.0,5.0,7.0,7.0,6.0,6.0,1.0,3.0,0.0,3.0,3.0,1.0,24.0,0.42105263157894735,0.4,1.0
Franz Wagner,401810021,2025-11-05,ORL,2025-26,34.0,18.0,6.0,15.0,0.0,3.0,6.0,6.0,5.0,2.0,4.0,0.0,0.0,3.0,2.0,3.0,-19.0,0.4,0.0,1.0
Franz Wagner,401809510,2025-11-08,ORL,2025-26,37.0,27.0,9.0,18.0,2.0,7.0,7.0,7.0,6.0,6.0,3.0,0.0,1.0,3.0,3.0,2.0,0.0,0.5,0.2857142857142857,1.0
Franz Wagner,401810048,2025-11-09,ORL,2025-26,37.0,20.0,5.0,17.0,1.0,4.0,9.0,10.0,9.0,3.0,2.0,2.0,0.0,7.0,2.0,2.0,4.0,0.29411764705882354,0.25,0.9
Franz Wagner,401810055,2025-11-11,ORL,2025-26,36.0,19.0,5.0,10.0,1.0,2.0,8.0,8.0,9.0,6.0,2.0,1.0,2.0,2.0,7.0,3.0,-1.0,0.5,0.5,1.0
Franz Wagner,401810070,2025-11-13,ORL,2025-26,37.0,28.0,10.0,22.0,2.0,7.0,6.0,8.0,9.0,4.0,0.0,2.0,1.0,1.0,8.0,2.0,21.0,0.45454545454545453,0.2857142857142857,0.75
Franz Wagner,401809782,2025-11-15,ORL,2025-26,37.0,25.0,7.0,17.0,3.0,9.0,8.0,10.0,6.0,5.0,3.0,0.0,0.0,0.0,6.0,2.0,15.0,0.4117647058823529,0.3333333333333333,0.8
Franz Wagner,401810091,2025-11-17,ORL,2025-26,43.0,29.0,8.0,21.0,3.0,8.0,10.0,13.0,5.0,4.0,2.0,2.0,0.0,0.0,5.0,2.0,2.0,0.38095238095238093,0.375,0.7692307692307693
Franz Wagner,401810104,2025-11-19,ORL,2025-26,36.0,18.0,7.0,17.0,0.0,3.0,4.0,4.0,8.0,3.0,1.0,1.0,1.0,1.0,7.0,4.0,5.0,0.4117647058823529,0.0,1.0
Franz Wagner,401810119,2025-11-21,ORL,2025-26,30.0,20.0,5.0,13.0,0.0,2.0,10.0,12.0,6.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,16.0,0.38461538461538464,0.0,0.8333333333333334
Franz Wagner,401810124,2025-11-22,ORL,2025-26,34.0,37.0,13.0,19.0,4.0,6.0,7.0,7.0,6.0,7.0,1.0,0.0,0.0,0.0,6.0,2.0,10.0,0.6842105263157895,0.6666666666666666,1.0
Franz Wagner,401810132,2025-11-23,ORL,2025-26,28.0,15.0,5.0,10.0,0.0,1.0,5.0,8.0,8.0,5.0,2.0,0.0,0.0,2.0,6.0,1.0,-17.0,0.5,0.0,0.625
Franz Wagner,401809800,2025-11-26,ORL,2025-26,27.0,21.0,8.0,13.0,1.0,2.0,4.0,6.0,5.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,22.0,0.6153846153846154,0.5,0.6666666666666666
Franz Wagner,401809814,2025-11-29,ORL,2025-26,36.0,21.0,8.0,19.0,0.0,3.0,5.0,6.0,7.0,1.0,1.0,3.0,0.0,3.0,4.0,5.0,-23.0,0.42105263157894735,0.0,0.8333333333333334
Franz Wagner,401810169,2025-12-02,ORL,2025-26,32.0,25.0,11.0,18.0,0.0,2.0,3.0,3.0,6.0,2.0,5.0,2.0,1.0,1.0,5.0,1.0,-8.0,0.6111111111111112,0.0,1.0
Franz Wagner,401810181,2025-12-04,ORL,2025-26,36.0,25.0,9.0,17.0,1.0,1.0,6.0,7.0,4.0,6.0,0.0,2.0,1.0,0.0,4.0,1.0,8.0,0.5294117647058824,1.0,0.8571428571428571
Franz Wagner,401810194,2025-12-06,ORL,2025-26,26.0,23.0,8.0,14.0,3.0,5.0,4.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,4.0,2.0,12.0,0.5714285714285714,0.6,0.6666666666666666
Giannis Antetokounmpo,401809939,2025-10-23,MIL,2025-26,27.0,37.0,16.0,26.0,1.0,3.0,4.0,7.0,14.0,5.0,2.0,0.0,0.0,2.0,12.0,4.0,10.0,0.6153846153846154,0.3333333333333333,0.5714285714285714
Giannis Antetokounmpo,401809946,2025-10-24,MIL,2025-26,38.0,31.0,11.0,14.0,2.0,2.0,7.0,12.0,20.0,7.0,5.0,0.0,1.0,7.0,13.0,2.0,18.0,0.7857142857142857,1.0,0.5833333333333334
Giannis Antetokounmpo,401809962,2025-10-26,MIL,2025-26,33.0,40.0,14.0,20.0,1.0,1.0,11.0,16.0,14.0,9.0,2.0,2.0,2.0,5.0,9.0,1.0,-5.0,0.7,1.0,0.6875
Giannis Antetokounmpo,401809980,2025-10-29,MIL,2025-26,33.0,37.0,16.0,22.0,0.0,1.0,5.0,7.0,8.0,7.0,4.0,1.0,2.0,2.0,6.0,3.0,18.0,0.7272727272727273,0.0,0.7142857142857143
Giannis Antetokounmpo,401809997,2025-11-01,MIL,2025-26,32.0,26.0,8.0,13.0,1.0,1.0,9.0,14.0,11.0,8.0,1.0,1.0,1.0,4.0,7.0,3.0,-1.0,0.6153846153846154,1.0,0.6428571428571429
Giannis Antetokounmpo,401810012,2025-11-04,MIL,2025-26,32.0,33.0,14.0,21.0,1.0,2.0,4.0,9.0,13.0,5.0,3.0,2.0,0.0,5.0,8.0,4.0,8.0,0.6666666666666666,0.5,0.4444444444444444
Giannis Antetokounmpo,401810020,2025-11-05,MIL,2025-26,24.0,22.0,9.0,14.0,0.0,0.0,4.0,6.0,8.0,3.0,1.0,0.0,1.0,3.0,5.0,3.0,-8.0,0.6428571428571429,,0.6666666666666666
Giannis Antetokounmpo,401809777,2025-11-08,MIL,2025-26,37.0,41.0,16.0,32.0,1.0,3.0,8.0,11.0,15.0,9.0,4.0,2.0,2.0,4.0,11.0,1.0,16.0,0.5,0.3333333333333333,0.7272727272727273
Giannis Antetokounmpo,401810046,2025-11-09,MIL,2025-26,36.0,37.0,14.0,25.0,0.0,1.0,9.0,14.0,8.0,3.0,3.0,0.0,1.0,4.0,4.0,0.0,0.0,0.56,0.0,0.6428571428571429
Giannis Antetokounmpo,401810058,2025-11-11,MIL,2025-26,37.0,30.0,11.0,18.0,1.0,2.0,7.0,12.0,8.0,6.0,5.0,1.0,3.0,3.0,5.0,5.0,12.0,0.6111111111111112,0.5,0.5833333333333334
Giannis Antetokounmpo,401809785,2025-11-15,MIL,2025-26,40.0,25.0,12.0,18.0,0.0,1.0,1.0,3.0,7.0,18.0,7.0,2.0,1.0,2.0,5.0,3.0,18.0,0.6666666666666666,0.0,0.3333333333333333
Giannis Antetokounmpo,401810086,2025-11-16,MIL,2025-26,32.0,32.0,9.0,15.0,1.0,1.0,13.0,18.0,10.0,5.0,5.0,0.0,1.0,5.0,5.0,3.0,-12.0,0.6,1.0,0.7222222222222222
Giannis Antetokounmpo,401810096,2025-11-18,MIL,2025-26,13.0,14.0,6.0,10.0,0.0,0.0,2.0,3.0,5.0,4.0,4.0,1.0,0.0,2.0,3.0,2.0,0.0,0.6,,0.6666666666666666
Giannis Antetokounmpo,401809816,2025-11-29,MIL,2025-26,28.0,30.0,10.0,14.0,0.0,2.0,10.0,14.0,15.0,8.0,3.0,1.0,0.0,2.0,13.0,5.0,2.0,0.7142857142857143,0.0,0.7142857142857143
Giannis Antetokounmpo,401810152,2025-11-30,MIL,2025-26,19.0,29.0,12.0,15.0,1.0,2.0,4.0,8.0,8.0,2.0,2.0,2.0,0.0,3.0,5.0,2.0,27.0,0.8,0.5,0.5
Giannis Antetokounmpo,401810166,2025-12-02,MIL,2025-26,32.0,26.0,10.0,17.0,0.0,1.0,6.0,11.0,7.0,4.0,5.0,1.0,1.0,3.0,4.0,6.0,-2.0,0.5882352941176471,0.0,0.5454545454545454
Giannis Antetokounmpo,401810186,2025-12-04,MIL,2025-26,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,,,1.0
Jalen Brunson,401809234,2025-10-22,CLE,2025-26,28.0,4.0,1.0,4.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,-4.0,0.25,,0.5
Jalen Brunson,401809234,2025-10-22,NY,2025-26,34.0,23.0,5.0,18.0,1.0,9.0,12.0,13.0,4.0,5.0,2.0,0.0,0.0,0.0,4.0,3.0,6.0,0.2777777777777778,0.1111111111111111,0.9230769230769231
Jalen Brunson,401809944,2025-10-24,CLE,2025-26,30.0,22.0,8.0,11.0,0.0,1.0,6.0,9.0,7.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,24.0,0.7272727272727273,0.0,0.6666666666666666
Jalen Brunson,401809945,2025-10-24,NY,2025-26,35.0,31.0,10.0,20.0,3.0,7.0,8.0,9.0,3.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,0.5,0.42857142857142855,0.8888888888888888
Jalen Brunson,401809962,2025-10-26,CLE,2025-26,26.0,8.0,3.0,6.0,0.0,0.0,2.0,2.0,11.0,1.0,1.0,1.0,0.0,2.0,9.0,2.0,12.0,0.5,,1.0
Jalen Brunson,401809963,2025-10-26,NY,2025-26,35.0,37.0,14.0,26.0,5.0,11.0,4.0,4.0,5.0,7.0,3.0,3.0,0.0,2.0,3.0,3.0,6.0,0.5384615384615384,0.45454545454545453,1.0
Jalen Brunson,401809245,2025-10-27,CLE,2025-26,25.0,20.0,7.0,12.0,0.0,0.0,6.0,7.0,7.0,2.0,3.0,1.0,0.0,2.0,5.0,3.0,18.0,0.5833333333333334,,0.8571428571428571
Jalen Brunson,401809980,2025-10-29,NY,2025-26,35.0,36.0,14.0,25.0,1.0,5.0,7.0,9.0,4.0,3.0,2.0,2.0,0.0,0.0,4.0,3.0,-11.0,0.56,0.2,0.7777777777777778
Jalen Brunson,401809983,2025-10-29,CLE,2025-26,25.0,16.0,4.0,7.0,0.0,0.0,8.0,8.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,-4.0,0.5714285714285714,,1.0
Jalen Brunson,401809505,2025-11-01,NY,2025-26,35.0,29.0,12.0,25.0,3.0,8.0,2.0,5.0,2.0,7.0,2.0,0.0,0.0,1.0,1.0,4.0,-6.0,0.48,0.375,0.4
Jalen Brunson,401810008,2025-11-03,NY,2025-26,32.0,31.0,10.0,22.0,4.0,11.0,7.0,7.0,5.0,3.0,2.0,2.0,0.0,0.0,5.0,2.0,5.0,0.45454545454545453,0.36363636363636365,1.0
Jalen Brunson,401810014,2025-11-04,NY,2025-26,32.0,16.0,6.0,17.0,1.0,5.0,3.0,3.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,1.0,21.0,0.35294117647058826,0.2,1.0
Jalen Brunson,401810026,2025-11-06,CLE,2025-26,30.0,24.0,11.0,17.0,0.0,2.0,2.0,2.0,10.0,1.0,0.0,3.0,3.0,3.0,7.0,2.0,24.0,0.6470588235294118,0.0,1.0
Jalen Brunson,401810030,2025-11-06,NY,2025-26,33.0,23.0,9.0,20.0,3.0,7.0,2.0,2.0,7.0,10.0,4.0,1.0,0.0,1.0,6.0,4.0,16.0,0.45,0.42857142857142855,1.0
Jalen Brunson,401809511,2025-11-08,CLE,2025-26,26.0,16.0,7.0,13.0,0.0,0.0,2.0,4.0,14.0,3.0,1.0,2.0,1.0,8.0,6.0,2.0,27.0,0.5384615384615384,,0.5
Jalen Brunson,401810041,2025-11-09,CLE,2025-26,25.0,11.0,4.0,8.0,0.0,0.0,3.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.5,,0.5
Jalen Brunson,401810047,2025-11-09,NY,2025-26,29.0,19.0,6.0,14.0,3.0,8.0,4.0,4.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,36.0,0.42857142857142855,0.375,1.0
Jalen Brunson,401810056,2025-11-11,CLE,2025-26,21.0,14.0,6.0,9.0,0.0,0.0,2.0,3.0,7.0,2.0,3.0,0.0,1.0,3.0,4.0,0.0,8.0,0.6666666666666666,,0.6666666666666666
Jalen Brunson,401810063,2025-11-12,NY,2025-26,36.0,32.0,11.0,19.0,6.0,9.0,4.0,4.0,5.0,10.0,6.0,0.0,0.0,0.0,5.0,1.0,22.0,0.5789473684210527,0.6666666666666666,1.0
Jalen Brunson,401810070,2025-11-13,NY,2025-26,37.0,31.0,10.0,23.0,1.0,4.0,10.0,13.0,3.0,6.0,2.0,0.0,0.0,1.0,2.0,6.0,-20.0,0.43478260869565216,0.25,0.7692307692307693
Jalen Brunson,401810072,2025-11-13,CLE,2025-26,27.0,30.0,12.0,20.0,0.0,1.0,6.0,7.0,10.0,2.0,1.0,0.0,0.0,2.0,8.0,0.0,2.0,0.6,0.0,0.8571428571428571
Jalen Brunson,401810080,2025-11-14,CLE,2025-26,21.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,2.0,6.0,2.0,-6.0,0.5,,
Jalen Brunson,401810083,2025-11-15,CLE,2025-26,26.0,16.0,5.0,8.0,0.0,0.0,6.0,8.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,2.0,1.0,0.625,,0.75
Jalen Brunson,401810096,2025-11-18,CLE,2025-26,25.0,12.0,4.0,7.0,0.0,0.0,4.0,4.0,6.0,2.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.5714285714285714,,1.0
Jalen Brunson,401810110,2025-11-20,CLE,2025-26,28.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,2.0,5.0,3.0,-9.0,0.4444444444444444,,
Jalen Brunson,401810117,2025-11-20,NY,2025-26,35.0,28.0,11.0,23.0,2.0,7.0,4.0,6.0,3.0,5.0,1.0,1.0,1.0,0.0,3.0,4.0,13.0,0.4782608695652174,0.2857142857142857,0.6666666666666666
Jalen Brunson,401810124,2025-11-22,NY,2025-26,37.0,33.0,12.0,21.0,3.0,9.0,6.0,6.0,3.0,11.0,2.0,0.0,0.0,0.0,3.0,2.0,-13.0,0.5714285714285714,0.3333333333333333,1.0
Jalen Brunson,401810140,2025-11-25,NY,2025-26,33.0,27.0,10.0,19.0,4.0,9.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,9.0,0.5263157894736842,0.4444444444444444,1.0
Jalen Brunson,401809803,2025-11-27,NY,2025-26,34.0,33.0,14.0,28.0,2.0,6.0,3.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,16.0,0.5,0.3333333333333333,0.6
Jalen Brunson,401809811,2025-11-29,CLE,2025-26,28.0,8.0,3.0,6.0,0.0,0.0,2.0,2.0,8.0,1.0,2.0,0.0,1.0,3.0,5.0,1.0,-18.0,0.5,,1.0
Jalen Brunson,401809816,2025-11-29,NY,2025-26,39.0,37.0,12.0,21.0,4.0,6.0,9.0,10.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,2.0,10.0,0.5714285714285714,0.6666666666666666,0.9
Jalen Brunson,401810158,2025-11-30,NY,2025-26,34.0,18.0,6.0,19.0,1.0,6.0,5.0,5.0,6.0,7.0,2.0,0.0,0.0,2.0,4.0,0.0,25.0,0.3157894736842105,0.16666666666666666,1.0
Jalen Brunson,401810175,2025-12-03,NY,2025-26,39.0,15.0,6.0,21.0,1.0,8.0,2.0,3.0,2.0,11.0,3.0,1.0,0.0,0.0,2.0,2.0,-4.0,0.2857142857142857,0.125,0.6666666666666666
Jalen Brunson,401810183,2025-12-04,NY,2025-26,37.0,26.0,9.0,16.0,1.0,5.0,7.0,8.0,2.0,5.0,2.0,3.0,0.0,0.0,2.0,3.0,12.0,0.5625,0.2,0.875
Jalen Brunson,401810198,2025-12-06,NY,2025-26,18.0,13.0,3.0,7.0,2.0,3.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.42857142857142855,0.6666666666666666,1.0
Jalen Williams,401809817,2025-11-29,OKC,2025-26,29.0,11.0,3.0,12.0,1.0,1.0,4.0,4.0,4.0,8.0,1.0,2.0,1.0,0.0,4.0,4.0,4.0,0.25,1.0,1.0
Jalen Williams,401810160,2025-11-30,OKC,2025-26,34.0,16.0,7.0,18.0,0.0,0.0,2.0,2.0,8.0,5.0,1.0,0.0,3.0,0.0,8.0,1.0,12.0,0.3888888888888889,,1.0
Jalen Williams,401810178,2025-12-03,OKC,2025-26,33.0,22.0,9.0,16.0,0.0,4.0,4.0,4.0,3.0,6.0,3.0,1.0,1.0,0.0,3.0,1.0,15.0,0.5625,0.0,1.0
James Harden,401809940,2025-10-23,LAC,2025-26,29.0,15.0,5.0,12.0,2.0,9.0,3.0,4.0,2.0,11.0,2.0,0.0,0.0,0.0,2.0,1.0,-21.0,0.4166666666666667,0.2222222222222222,0.75
James Harden,401809954,2025-10-25,LAC,2025-26,28.0,30.0,8.0,12.0,5.0,7.0,9.0,9.0,7.0,7.0,4.0,0.0,1.0,0.0,7.0,2.0,22.0,0.6666666666666666,0.7142857142857143,1.0
James Harden,401809967,2025-10-27,LAC,2025-26,38.0,20.0,6.0,12.0,2.0,7.0,6.0,7.0,6.0,13.0,7.0,3.0,0.0,0.0,6.0,3.0,12.0,0.5,0.2857142857142857,0.8571428571428571
James Harden,401809982,2025-10-29,LAC,2025-26,32.0,20.0,6.0,15.0,1.0,5.0,7.0,7.0,4.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,-3.0,0.4,0.2,1.0
James Harden,401809509,2025-11-01,LAC,2025-26,39.0,24.0,8.0,19.0,4.0,13.0,4.0,5.0,5.0,14.0,4.0,2.0,0.0,1.0,4.0,2.0,3.0,0.42105263157894735,0.3076923076923077,0.8
James Harden,401810019,2025-11-04,LAC,2025-26,39.0,29.0,8.0,15.0,6.0,10.0,7.0,7.0,7.0,8.0,7.0,1.0,0.0,0.0,7.0,4.0,1.0,0.5333333333333333,0.6,1.0
James Harden,401810025,2025-11-05,LAC,2025-26,30.0,25.0,7.0,17.0,5.0,9.0,6.0,6.0,6.0,6.0,2.0,1.0,0.0,0.0,6.0,2.0,2.0,0.4117647058823529,0.5555555555555556,1.0
James Harden,401810045,2025-11-09,LAC,2025-26,41.0,13.0,4.0,15.0,2.0,10.0,3.0,4.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,2.0,-18.0,0.26666666666666666,0.2,0.75
James Harden,401810061,2025-11-11,LAC,2025-26,39.0,35.0,12.0,23.0,6.0,14.0,5.0,6.0,10.0,11.0,6.0,0.0,2.0,3.0,7.0,0.0,0.0,0.5217391304347826,0.42857142857142855,0.8333333333333334
James Harden,401810079,2025-11-13,LAC,2025-26,30.0,23.0,6.0,15.0,1.0,6.0,10.0,10.0,8.0,5.0,2.0,0.0,0.0,0.0,8.0,0.0,-24.0,0.4,0.16666666666666666,1.0
James Harden,401809788,2025-11-15,LAC,2025-26,51.0,41.0,13.0,25.0,6.0,12.0,9.0,11.0,14.0,11.0,3.0,1.0,2.0,2.0,12.0,3.0,8.0,0.52,0.5,0.8181818181818182
James Harden,401810088,2025-11-16,LAC,2025-26,38.0,37.0,9.0,22.0,5.0,11.0,14.0,15.0,7.0,8.0,3.0,1.0,0.0,1.0,6.0,3.0,-8.0,0.4090909090909091,0.45454545454545453,0.9333333333333333
